2021-05-12 02:38:51;0000000000002003;400;19242;15003;30.1;0;0;26.56;0;51.6407;-0.7653
2021-05-12 02:39:50;0000000000002003;400;19221;14990;30.17;1;0;26.56;0;51.6407;-0.7654
2021-05-12 02:40:50;0000000000002003;400;19231;15000;30.16;1;0;26.56;0;51.6407;-0.7653
2021-05-12 02:41:50;0000000000002003;400;19226;15003;30.2;1;0;26.52;0;51.6407;-0.7654
2021-05-12 02:42:51;0000000000002003;400;19237;15008;30.21;0;0;26.51;0;51.6408;-0.7654
2021-05-12 02:43:51;0000000000002003;400;19234;15003;30.27;0;0;26.51;0;51.6408;-0.7654
2021-05-12 02:44:51;0000000000002003;400;19242;15001;30.28;0;0;26.48;0;51.6409;-0.7655
2021-05-12 02:45:50;0000000000002003;400;19229;14996;30.36;0;0;26.47;0;51.6407;-0.7656
2021-05-12 02:46:50;0000000000002003;400;19230;14999;30.4;0;0;26.44;0;51.6407;-0.7653
2021-05-12 02:47:50;0000000000002003;400;19237;15011;30.39;0;0;26.37;0;51.6407;-0.7654
2021-05-12 02:48:51;0000000000002003;400;19247;15025;30.39;0;0;26.4;0;51.6408;-0.7654
2021-05-12 02:49:50;0000000000002003;400;19256;15018;30.4;0;0;26.35;0;51.6408;-0.7653
2021-05-12 02:50:50;0000000000002003;400;19239;15007;30.48;0;0;26.33;0;51.6408;-0.7654
2021-05-12 02:51:51;0000000000002003;400;19237;15009;30.5;0;0;26.32;0;51.6407;-0.7654
2021-05-12 02:52:50;0000000000002003;400;19244;15009;30.52;0;0;26.32;0;51.6408;-0.7653
2021-05-12 02:53:50;0000000000002003;400;19235;15017;30.54;0;0;26.32;0;51.6408;-0.7654
2021-05-12 02:54:50;0000000000002003;400;19209;14964;30.79;0;0;26.28;9;51.6408;-0.7654
2021-05-12 02:55:50;0000000000002003;400;19222;15003;30.72;1;0;26.26;10;51.6407;-0.7653
2021-05-12 02:56:50;0000000000002003;400;19234;15007;30.65;0;0;26.27;0;51.6407;-0.7653
2021-05-12 02:57:51;0000000000002003;400;19247;15027;30.59;0;0;26.29;0;51.6407;-0.7653
2021-05-12 02:58:50;0000000000002003;400;19259;15024;30.61;0;0;26.27;0;51.6407;-0.7654
2021-05-12 02:59:50;0000000000002003;400;19256;15023;30.68;1;0;26.2;0;51.6407;-0.7654
2021-05-12 03:00:50;0000000000002003;400;19256;15026;30.72;1;0;26.21;0;51.6407;-0.7654
2021-05-12 03:01:58;0000000000002003;400;19258;15023;30.74;1;0;26.22;0;51.6407;-0.7653
2021-05-12 03:02:51;0000000000002003;400;19243;15017;30.78;1;0;26.19;0;51.6407;-0.7653
2021-05-12 03:03:51;0000000000002003;400;19248;15039;30.76;0;0;26.18;0;51.6407;-0.7653
2021-05-12 03:04:50;0000000000002003;400;19248;15021;30.8;1;0;26.21;0;51.6407;-0.7653
2021-05-12 03:05:50;0000000000002003;400;19260;15028;30.83;1;0;26.15;0;51.6407;-0.7653
2021-05-12 03:06:51;0000000000002003;400;19257;15023;30.81;0;0;26.17;0;51.6407;-0.7653
2021-05-12 03:07:51;0000000000002003;400;19258;15024;30.84;0;0;26.13;0;51.6407;-0.7653
2021-05-12 03:08:51;0000000000002003;400;19249;15020;30.88;1;0;26.15;0;51.6407;-0.7653
2021-05-12 03:09:50;0000000000002003;400;19256;15026;30.9;1;0;26.1;0;51.6406;-0.7654
2021-05-12 03:10:50;0000000000002003;400;19249;15018;30.97;1;0;26.08;0;51.6407;-0.7653
2021-05-12 03:11:50;0000000000002003;400;19239;14998;31.06;0;0;26.07;0;51.6407;-0.7653
2021-05-12 03:12:51;0000000000002003;400;19246;15030;30.99;0;0;26.06;2;51.6407;-0.7653
2021-05-12 03:13:50;0000000000002003;400;19266;15046;30.94;0;0;26.09;0;51.6407;-0.7653
2021-05-12 03:14:50;0000000000002003;400;19264;15039;30.97;0;0;26.08;0;51.6406;-0.7654
2021-05-12 03:15:51;0000000000002003;400;19257;15023;31.06;0;0;26.06;0;51.6407;-0.7653
2021-05-12 03:16:50;0000000000002003;400;19255;15028;31.02;1;0;26.05;0;51.6407;-0.7653
2021-05-12 03:17:51;0000000000002003;400;19273;15039;31.03;0;0;26.05;0;51.6407;-0.7653
2021-05-12 03:20:51;0000000000002003;400;19263;15030;31.13;1;0;25.95;0;51.6407;-0.7653
2021-05-12 03:21:51;0000000000002003;400;19268;15028;31.22;0;0;25.93;0;51.6407;-0.7653
2021-05-12 03:22:51;0000000000002003;400;19259;15029;31.27;0;0;25.99;0;51.6407;-0.7654
2021-05-12 03:23:51;0000000000002003;400;19259;15042;31.23;1;0;25.91;0;51.6407;-0.7654
2021-05-12 03:24:51;0000000000002003;400;19264;15036;31.28;0;0;25.87;0;51.6407;-0.7653
2021-05-12 03:25:50;0000000000002003;400;19258;15032;31.31;1;0;25.88;2;51.6407;-0.7653
2021-05-12 03:26:51;0000000000002003;400;19248;15017;31.4;0;0;25.85;9;51.6407;-0.7653
2021-05-12 03:27:50;0000000000002003;400;19247;15024;31.38;0;0;25.9;3;51.6407;-0.7653
2021-05-12 03:28:51;0000000000002003;400;19261;15034;31.38;0;0;25.89;0;51.6408;-0.7653
2021-05-12 03:29:51;0000000000002003;400;19259;15026;31.4;1;0;25.88;0;51.6408;-0.7653
2021-05-12 03:30:50;0000000000002003;400;19254;15031;31.41;0;0;25.88;4;51.6408;-0.7653
2021-05-12 03:31:50;0000000000002003;400;19248;15016;31.47;0;0;25.9;6;51.6407;-0.7653
2021-05-12 03:32:50;0000000000002003;400;19246;15022;31.46;0;0;25.86;2;51.6407;-0.7653
2021-05-12 03:33:51;0000000000002003;400;19253;15026;31.44;0;0;25.88;0;51.6407;-0.7654
2021-05-12 03:34:51;0000000000002003;400;19237;15004;31.54;0;0;25.83;12;51.6407;-0.7654
2021-05-12 03:35:51;0000000000002003;400;19248;15021;31.57;1;0;25.85;8;51.6407;-0.7654
2021-05-12 03:36:51;0000000000002003;400;19245;15021;31.56;1;0;25.89;3;51.6407;-0.7654
2021-05-12 03:37:51;0000000000002003;400;19244;15024;31.52;0;0;25.88;9;51.6407;-0.7654
2021-05-12 03:38:51;0000000000002003;400;19243;15021;31.53;0;0;25.83;5;51.6407;-0.7654
2021-05-12 03:39:51;0000000000002003;400;19253;15035;31.55;0;0;25.83;2;51.6406;-0.7654
2021-05-12 03:40:50;0000000000002003;400;19266;15041;31.55;1;0;25.82;0;51.6408;-0.7654
2021-05-12 03:41:51;0000000000002003;400;19265;15041;31.58;0;0;25.85;0;51.6407;-0.7654
2021-05-12 03:42:51;0000000000002003;400;19271;15047;31.56;0;0;25.84;0;51.6407;-0.7653
2021-05-12 03:43:50;0000000000002003;400;19277;15056;31.55;0;0;25.86;0;51.6408;-0.7653
2021-05-12 03:44:50;0000000000002003;400;19277;15049;31.6;0;0;25.8;0;51.6407;-0.7653
2021-05-12 03:45:52;0000000000002003;400;19274;15055;31.63;0;0;25.8;0;51.6407;-0.7654
2021-05-12 03:46:51;0000000000002003;400;19273;15037;31.7;0;0;25.79;1;51.6407;-0.7654
2021-05-12 03:47:51;0000000000002003;400;19269;15056;31.64;0;0;25.78;0;51.6407;-0.7654
2021-05-12 03:48:51;0000000000002003;400;19284;15063;31.64;0;0;25.81;0;51.6407;-0.7654
2021-05-12 03:49:50;0000000000002003;400;19290;15074;31.63;0;0;25.81;0;51.6407;-0.7654
2021-05-12 03:50:51;0000000000002003;400;19292;15058;31.69;0;0;25.78;0;51.6407;-0.7653
2021-05-12 03:51:51;0000000000002003;400;19293;15071;31.66;0;0;25.8;0;51.6406;-0.7654
2021-05-12 03:52:51;0000000000002003;400;19291;15059;31.67;0;0;25.8;0;51.6406;-0.7654
2021-05-12 03:53:51;0000000000002003;400;19295;15079;31.69;0;0;25.76;0;51.6407;-0.7654
2021-05-12 03:54:51;0000000000002003;400;19292;15056;31.75;0;0;25.77;0;51.6407;-0.7653
2021-05-12 03:55:51;0000000000002003;400;19292;15067;31.78;0;0;25.76;0;51.6407;-0.7654
2021-05-12 03:56:51;0000000000002003;400;19305;15073;31.8;1;0;25.73;0;51.6407;-0.7653
2021-05-12 03:57:51;0000000000002003;400;19287;15065;31.83;0;0;25.74;0;51.6407;-0.7654
2021-05-12 03:58:51;0000000000002003;400;19302;15068;31.81;0;0;25.74;0;51.6407;-0.7654
2021-05-12 03:59:50;0000000000002003;400;19295;15070;31.8;0;0;25.76;0;51.6407;-0.7653
